prediction;Open;High;Low;Close;Volume;TP;R;V;L;Vt;G;A1;A2;A3;A4;A5;B1;B2;B3;B4;B5;C1;C2;C3;C4;C5;D1;D2;D3;D4;D5;E1;E2;E3;E4;E5;F1;F2;F3;F4;F5;G1;G2;G3;G4;G5;H1;H2;H3;H4;H5;I1;I2;I3;I4;I5
19.870001;19.75;19.870001;19.5;19.700001;379600;19.69000067;-0.009225059;0.000407703;7.596236217;2.019166701;0.234;0.313973715;313.9737151;-0.313973715;1;0;0.256251511;256.251511;-0.256251511;256251.511;-256251.511;0.479731705;479.7317051;-0.479731705;479731.7051;-479731.7051;0.236015041;236.0150414;-0.236015041;236015.0414;-236015.0414;0.424536011;424.536011;-0.424536011;424536.011;-424536.011;0.109613575;109.6135747;-0.109613575;109613.5747;-109613.5747;0.773298279;773.2982789;-0.773298279;773298.2789;-773298.2789;0.152510831;152.5108314;-0.152510831;152510.8314;-152510.8314;0.964431113;964.431113;-0.964431113;964431.113;-964431.113
19.48;19.700001;20.190001;19.610001;19.870001;732800;19.890001;0.010157457;8.51017E-05;8.159303168;0.922505871;0.234;0.783956348;783.9563484;-0.783956348;1;0;0.729794852;729.7948517;-0.729794852;729794.8517;-729794.8517;0.66256722;662.5672203;-0.66256722;662567.2203;-662567.2203;0.18140678;181.4067803;-0.18140678;181406.7803;-181406.7803;0.633325199;633.3251991;-0.633325199;633325.1991;-633325.1991;0.812580743;812.5807428;-0.812580743;812580.7428;-812580.7428;0.24625922;246.2592202;-0.24625922;246259.2202;-246259.2202;0.680217186;680.2171862;-0.680217186;680217.1862;-680217.1862;0.665140411;665.1404108;-0.665140411;665140.4108;-665140.4108
20.450001;19.66;19.790001;19.33;19.48;201100;19.53333367;-0.017931992;0.000103174;6.062451173;1.015745691;0.234;0.333342549;333.3425495;-0.333342549;1;0;0.230912027;230.912027;-0.230912027;230912.027;-230912.027;0.564845661;564.8456613;-0.564845661;564845.6613;-564845.6613;0.804681913;804.6819133;-0.804681913;804681.9133;-804681.9133;0.779376897;779.3768969;-0.779376897;779376.8969;-779376.8969;0.814790103;814.7901034;-0.814790103;814790.1034;-814790.1034;0.604470379;604.4703788;-0.604470379;604470.3788;-604470.3788;0.67528676;675.2867596;-0.67528676;675286.7596;-675286.7596;0.016380142;16.38014203;-0.016380142;16380.14203;-16380.14203
21.059999;19.620001;20.690001;19.6;20.450001;494900;20.24666733;0.036518788;0.000321556;3.894940475;1.793199172;0.234;0.510907739;510.9077388;-0.510907739;1;0;0.37047041;370.4704098;-0.37047041;370470.4098;-370470.4098;0.112625874;112.6258737;-0.112625874;112625.8737;-112625.8737;0.034722128;34.72212773;-0.034722128;34722.12773;-34722.12773;0.146859287;146.8592874;-0.146859287;146859.2874;-146859.2874;0.66540417;665.4041702;-0.66540417;665404.1702;-665404.1702;0.07030834;70.30834021;-0.07030834;70308.34021;-70308.34021;0.911595285;911.5952855;-0.911595285;911595.2855;-911595.2855;0.356568725;356.5687254;-0.356568725;356568.7254;-356568.7254
21.049999;20.370001;21.24;20.309999;21.059999;487100;20.86999933;0.030786894;0.001333622;5.909136002;3.651878777;0.234;0.509250571;509.2505712;-0.509250571;1;0;0.766087436;766.0874355;-0.766087436;766087.4355;-766087.4355;0.125156113;125.1561127;-0.125156113;125156.1127;-125156.1127;0.827809267;827.8092672;-0.827809267;827809.2672;-827809.2672;0.732303107;732.3031066;-0.732303107;732303.1066;-732303.1066;0.154740303;154.7403029;-0.154740303;154740.3029;-154740.3029;0.408615835;408.6158354;-0.408615835;408615.8354;-408615.8354;0.772499707;772.4997068;-0.772499707;772499.7068;-772499.7068;0.779353148;779.3531484;-0.779353148;779353.1484;-779353.1484
20.540001;20.870001;21.299999;20.66;21.049999;434600;21.00333267;0.006388756;0.000947833;6.918269742;3.078689395;0.234;0.800904892;800.9048923;-0.800904892;1;0;0.807898149;807.8981491;-0.807898149;807898.1491;-807898.1491;0.918345969;918.345969;-0.918345969;918345.969;-918345.969;0.755117697;755.1176967;-0.755117697;755117.6967;-755117.6967;0.78186318;781.8631805;-0.78186318;781863.1805;-781863.1805;0.054555033;54.55503347;-0.054555033;54555.03347;-54555.03347;0.851598055;851.5980549;-0.851598055;851598.0549;-851598.0549;0.568595692;568.5956922;-0.568595692;568595.6922;-568595.6922;0.465348197;465.3481968;-0.465348197;465348.1968;-465348.1968
20.9;20.610001;21;20.5;20.540001;243400;20.68000033;-0.015394335;4.08162E-05;4.300268101;0.638875599;0.234;0.669965104;669.9651044;-0.669965104;1;0;0.71376395;713.7639499;-0.71376395;713763.9499;-713763.9499;0.503808311;503.808311;-0.503808311;503808.311;-503808.311;0.112103325;112.1033246;-0.112103325;112103.3246;-112103.3246;0.103343642;103.3436422;-0.103343642;103343.6422;-103343.6422;0.904642239;904.6422391;-0.904642239;904642.2391;-904642.2391;0.536654694;536.654694;-0.536654694;536654.694;-536654.694;0.209616874;209.6168739;-0.209616874;209616.8739;-209616.8739;0.514209545;514.2095454;-0.514209545;514209.5454;-514209.5454
20.709999;20.66;20.950001;20.6;20.9;288400;20.816667;0.006608639;0.000236986;8.163221213;1.539433472;0.234;0.566748598;566.7485975;-0.566748598;1;0;0.445761179;445.7611791;-0.445761179;445761.1791;-445761.1791;0.588737421;588.737421;-0.588737421;588737.421;-588737.421;0.923491354;923.4913538;-0.923491354;923491.3538;-923491.3538;0.463527974;463.5279739;-0.463527974;463527.9739;-463527.9739;0.887177767;887.1777666;-0.887177767;887177.7666;-887177.7666;0.585274925;585.2749254;-0.585274925;585274.9254;-585274.9254;0.546717079;546.7170792;-0.546717079;546717.0792;-546717.0792;0.401186274;401.1862743;-0.401186274;401186.2743;-401186.2743
20.17;21;21.049999;20.690001;20.709999;376200;20.81666633;-3.20256E-08;4.36741E-05;10.03875495;0.660863948;0.234;0.326389152;326.3891521;-0.326389152;1;0;0.706043539;706.0435388;-0.706043539;706043.5388;-706043.5388;0.085827503;85.82750324;-0.085827503;85827.50324;-85827.50324;0.714736819;714.7368188;-0.714736819;714736.8188;-714736.8188;0.329525213;329.5252134;-0.329525213;329525.2134;-329525.2134;0.61269042;612.6904202;-0.61269042;612690.4202;-612690.4202;0.449339548;449.3395479;-0.449339548;449339.5479;-449339.5479;0.100990708;100.9907078;-0.100990708;100990.7078;-100990.7078;0.461489858;461.4898575;-0.461489858;461489.8575;-461489.8575
20.719999;20.75;20.93;19.76;20.17;386600;20.28666667;-0.025460353;1.02564E-15;-6.32024E+11;3.20256E-06;0.234;0.650429953;650.4299526;-0.650429953;1;0;0.921765415;921.7654152;-0.921765415;921765.4152;-921765.4152;0.257532572;257.5325719;-0.257532572;257532.5719;-257532.5719;0.479516975;479.5169754;-0.479516975;479516.9754;-479516.9754;0.730654582;730.6545824;-0.730654582;730654.5824;-730654.5824;0.02225089;22.25089013;-0.02225089;22250.89013;-22250.89013;0.798628605;798.6286047;-0.798628605;798628.6047;-798628.6047;0.594932997;594.9329972;-0.594932997;594932.9972;-594932.9972;0.196016655;196.0166554;-0.196016655;196016.6554;-196016.6554
21.120001;20.889999;20.9;20.5;20.719999;360800;20.70666633;0.020703237;0.00064823;6.680043089;2.546035269;0.234;0.732966427;732.9664268;-0.732966427;1;0;0.084465671;84.46567143;-0.084465671;84465.67143;-84465.67143;0.988061847;988.0618472;-0.988061847;988061.8472;-988061.8472;0.453132324;453.1323236;-0.453132324;453132.3236;-453132.3236;0.641307639;641.3076386;-0.641307639;641307.6386;-641307.6386;0.1447829;144.7829003;-0.1447829;144782.9003;-144782.9003;0.197886274;197.8862742;-0.197886274;197886.2742;-197886.2742;0.154072308;154.0723079;-0.154072308;154072.3079;-154072.3079;0.481340909;481.3409095;-0.481340909;481340.9095;-481340.9095
21.98;20.540001;21.6;20.530001;21.120001;654700;21.083334;0.018190647;0.000428624;6.982925977;2.070323694;0.234;0.765179214;765.1792139;-0.765179214;1;0;0.979782724;979.7827237;-0.979782724;979782.7237;-979782.7237;0.040270912;40.27091185;-0.040270912;40270.91185;-40270.91185;0.697474136;697.4741364;-0.697474136;697474.1364;-697474.1364;0.723704686;723.7046859;-0.723704686;723704.6859;-723704.6859;0.310442634;310.4426337;-0.310442634;310442.6337;-310442.6337;0.73253177;732.5317702;-0.73253177;732531.7702;-732531.7702;0.202874446;202.8744461;-0.202874446;202874.4461;-202874.4461;0.419541142;419.5411416;-0.419541142;419541.1416;-419541.1416
20.940001;20.98;22;20.790001;21.98;684600;21.59000033;0.024031604;0.0003309;6.268398943;1.819064743;0.234;0.719141023;719.1410234;-0.719141023;1;0;0.907464608;907.4646077;-0.907464608;907464.6077;-907464.6077;0.796423094;796.423094;-0.796423094;796423.094;-796423.094;0.317493041;317.4930408;-0.317493041;317493.0408;-317493.0408;0.136428927;136.4289273;-0.136428927;136428.9273;-136428.9273;0.075611079;75.61107851;-0.075611079;75611.07851;-75611.07851;0.634788017;634.7880175;-0.634788017;634788.0175;-634788.0175;0.334996135;334.9961351;-0.334996135;334996.1351;-334996.1351;0.715775377;715.7753771;-0.715775377;715775.3771;-715775.3771
20.23;22.15;23.16;20.84;20.940001;2684500;21.646667;0.002624672;0.000577518;7.444842501;2.403160398;0.234;0.167813474;167.813474;-0.167813474;1;0;0.150797937;150.797937;-0.150797937;150797.937;-150797.937;0.507351086;507.3510861;-0.507351086;507351.0861;-507351.0861;0.811782477;811.7824766;-0.811782477;811782.4766;-811782.4766;0.73471827;734.7182697;-0.73471827;734718.2697;-734718.2697;0.724665849;724.6658492;-0.724665849;724665.8492;-724665.8492;0.827624676;827.6246762;-0.827624676;827624.6762;-827624.6762;0.533926551;533.9265513;-0.533926551;533926.5513;-533926.5513;0.244144194;244.1441944;-0.244144194;244144.1944;-244144.1944
21.059999;21.02;21.32;19.799999;20.23;1198500;20.44999967;-0.055281829;6.8889E-06;-431.7381259;0.262467188;0.234;0.386271731;386.2717305;-0.386271731;1;0;0.200581497;200.5814967;-0.200581497;200581.4967;-200581.4967;0.191903401;191.9034014;-0.191903401;191903.4014;-191903.4014;0.319782871;319.7828707;-0.319782871;319782.8707;-319782.8707;0.26716865;267.1686504;-0.26716865;267168.6504;-267168.6504;0.35692561;356.9256101;-0.35692561;356925.6101;-356925.6101;0.607785835;607.7858348;-0.607785835;607785.8348;-607785.8348;0.023147649;23.14764854;-0.023147649;23147.64854;-23147.64854;0.510304551;510.3045511;-0.510304551;510304.5511;-510304.5511
20.77;20.67;21.35;20.16;21.059999;947500;20.85666633;0.019885901;0.003056081;5.661224588;5.528182853;0.234;0.398095408;398.0954078;-0.398095408;1;0;0.93251805;932.5180499;-0.93251805;932518.0499;-932518.0499;0.88826974;888.2697405;-0.88826974;888269.7405;-888269.7405;0.380744197;380.7441974;-0.380744197;380744.1974;-380744.1974;0.35077132;350.7713203;-0.35077132;350771.3203;-350771.3203;0.664904401;664.9044009;-0.664904401;664904.4009;-664904.4009;0.374741923;374.7419234;-0.374741923;374741.9234;-374741.9234;0.798299505;798.2995052;-0.798299505;798299.5052;-798299.5052;0.301273012;301.2730123;-0.301273012;301273.0123;-301273.0123
19.870001;20.889999;21.549999;20.67;20.77;796000;20.99666633;0.006712482;0.000395449;7.721548716;1.988590089;0.234;0.528030223;528.0302227;-0.528030223;1;0;0.756669553;756.6695532;-0.756669553;756669.5532;-756669.5532;0.441066184;441.0661835;-0.441066184;441066.1835;-441066.1835;0.251156108;251.1561081;-0.251156108;251156.1081;-251156.1081;0.105755471;105.7554714;-0.105755471;105755.4714;-105755.4714;0.701416772;701.4167722;-0.701416772;701416.7722;-701416.7722;0.554000947;554.0009475;-0.554000947;554000.9475;-554000.9475;0.435195368;435.1953684;-0.435195368;435195.3684;-435195.3684;0.3663895;366.3895005;-0.3663895;366389.5005;-366389.5005
19.559999;20.870001;20.950001;19.799999;19.870001;962900;20.206667;-0.037624989;4.50574E-05;-21.41100116;0.671248213;0.234;0.006263905;6.263904666;-0.006263905;1;0;0.2290566;229.0565995;-0.2290566;229056.5995;-229056.5995;0.419160605;419.1606052;-0.419160605;419160.6052;-419160.6052;0.537583649;537.5836495;-0.537583649;537583.6495;-537583.6495;0.596951019;596.9510186;-0.596951019;596951.0186;-596951.0186;0.164329775;164.3297751;-0.164329775;164329.7751;-164329.7751;0.103899164;103.8991636;-0.103899164;103899.1636;-103899.1636;0.578234915;578.2349151;-0.578234915;578234.9151;-578234.9151;0.659013703;659.0137031;-0.659013703;659013.7031;-659013.7031
20.1;19.889999;20.139999;19.5;19.559999;668100;19.73333267;-0.023424661;0.00141564;6.17256468;3.762498869;0.234;0.908121651;908.1216508;-0.908121651;1;0;0.392929582;392.9295825;-0.392929582;392929.5825;-392929.5825;0.042595428;42.59542757;-0.042595428;42595.42757;-42595.42757;0.734020727;734.0207275;-0.734020727;734020.7275;-734020.7275;0.369664264;369.6642637;-0.369664264;369664.2637;-369664.2637;0.841834131;841.8341308;-0.841834131;841834.1308;-841834.1308;0.03441462;34.41462038;-0.03441462;34414.62038;-34414.62038;0.515643375;515.6433754;-0.515643375;515643.3754;-515643.3754;0.123975517;123.9755173;-0.123975517;123975.5173;-123975.5173
20.530001;19.950001;20.190001;19.65;20.1;578900;19.98000033;0.012500051;0.000548715;7.223173154;2.342466144;0.234;0.514452239;514.4522395;-0.514452239;1;0;0.166582017;166.5820169;-0.166582017;166582.0169;-166582.0169;0.536296823;536.2968227;-0.536296823;536296.8227;-536296.8227;0.66699967;666.9996698;-0.66699967;666999.6698;-666999.6698;0.134232477;134.2324773;-0.134232477;134232.4773;-134232.4773;0.422725272;422.7252721;-0.422725272;422725.2721;-422725.2721;0.583933586;583.9335862;-0.583933586;583933.5862;-583933.5862;0.755460706;755.4607061;-0.755460706;755460.7061;-755460.7061;0.955163478;955.1634784;-0.955163478;955163.4784;-955163.4784
21.4;20.4;20.809999;20.049999;20.530001;418600;20.463333;0.024190824;0.000156251;5.018821609;1.25000511;0.234;0.200899592;200.8995921;-0.200899592;1;0;0.170511663;170.5116629;-0.170511663;170511.6629;-170511.6629;0.425937402;425.9374018;-0.425937402;425937.4018;-425937.4018;0.84156879;841.5687901;-0.84156879;841568.7901;-841568.7901;0.044431341;44.43134054;-0.044431341;44431.34054;-44431.34054;0.566425724;566.4257236;-0.566425724;566425.7236;-566425.7236;0.273692742;273.6927415;-0.273692742;273692.7415;-273692.7415;0.326401271;326.401271;-0.326401271;326401.271;-326401.271;0.537936278;537.9362776;-0.537936278;537936.2776;-537936.2776
21.98;21.040001;21.49;20.76;21.4;1214500;21.21666667;0.03681383;0.000585196;5.127659043;2.419082375;0.234;0.527293348;527.2933484;-0.527293348;1;0;0.919017107;919.0171073;-0.919017107;919017.1073;-919017.1073;0.9879211;987.9210997;-0.9879211;987921.0997;-987921.0997;0.067703535;67.70353481;-0.067703535;67703.53481;-67703.53481;0.39357131;393.5713101;-0.39357131;393571.3101;-393571.3101;0.36298241;362.9824098;-0.36298241;362982.4098;-362982.4098;0.376069212;376.069212;-0.376069212;376069.212;-376069.212;0.954970155;954.9701551;-0.954970155;954970.1551;-954970.1551;0.411256113;411.2561131;-0.411256113;411256.1131;-411256.1131
20.41;21.190001;22.030001;21.129999;21.98;1969300;21.71333333;0.023409269;0.001355258;6.199416846;3.681383021;0.234;0.683175449;683.1754488;-0.683175449;1;0;0.289213723;289.2137231;-0.289213723;289213.7231;-289213.7231;0.455859385;455.8593853;-0.455859385;455859.3853;-455859.3853;0.010734866;10.7348659;-0.010734866;10734.8659;-10734.8659;0.592394408;592.3944081;-0.592394408;592394.4081;-592394.4081;0.400187597;400.1875973;-0.400187597;400187.5973;-400187.5973;0.036099233;36.09923319;-0.036099233;36099.23319;-36099.23319;0.139479536;139.4795357;-0.139479536;139479.5357;-139479.5357;0.441304874;441.3048743;-0.441304874;441304.8743;-441304.8743
20.6;22;22.15;20.190001;20.41;2195800;20.916667;-0.03669019;0.000547994;5.052704323;2.340926944;0.234;0.218459504;218.4595044;-0.218459504;1;0;0.389234521;389.2345211;-0.389234521;389234.5211;-389234.5211;0.113768788;113.7687882;-0.113768788;113768.7882;-113768.7882;0.604051056;604.0510558;-0.604051056;604051.0558;-604051.0558;0.787484021;787.4840212;-0.787484021;787484.0212;-787484.0212;0.355303264;355.3032641;-0.355303264;355303.2641;-355303.2641;0.874296409;874.2964085;-0.874296409;874296.4085;-874296.4085;0.163999224;163.9992243;-0.163999224;163999.2243;-163999.2243;0.889562828;889.5628275;-0.889562828;889562.8275;-889562.8275
20.99;20.690001;20.75;20.309999;20.6;597700;20.553333;-0.01737055;0.00134617;6.38634767;3.669019036;0.234;0.686223028;686.2230281;-0.686223028;1;0;0.743022517;743.0225172;-0.743022517;743022.5172;-743022.5172;0.085447929;85.44792932;-0.085447929;85447.92932;-85447.92932;0.27788397;277.8839701;-0.27788397;277883.9701;-277883.9701;0.728479561;728.4795614;-0.728479561;728479.5614;-728479.5614;0.169197341;169.1973407;-0.169197341;169197.3407;-169197.3407;0.752426681;752.4266809;-0.752426681;752426.6809;-752426.6809;0.744027968;744.0279677;-0.744027968;744027.9677;-744027.9677;0.128914003;128.9140027;-0.128914003;128914.0027;-128914.0027
21.120001;20.43;21.17;20.299999;20.99;643600;20.81999967;0.012974376;0.000301736;7.548071652;1.737054952;0.234;0.677260449;677.2604487;-0.677260449;1;0;0.785879321;785.8793212;-0.785879321;785879.3212;-785879.3212;0.439412668;439.4126679;-0.439412668;439412.6679;-439412.6679;0.93692119;936.9211904;-0.93692119;936921.1904;-936921.1904;0.9637363;963.7362997;-0.9637363;963736.2997;-963736.2997;0.666391458;666.3914579;-0.666391458;666391.4579;-666391.4579;0.030901484;30.9014841;-0.030901484;30901.4841;-30901.4841;0.482489884;482.4898841;-0.482489884;482489.8841;-482489.8841;0.9291918;929.1917996;-0.9291918;929191.7996;-929191.7996
20.459999;21.15;21.280001;21.01;21.120001;332000;21.13666733;0.015209783;0.000168334;7.315284769;1.297437582;0.234;0.999561409;999.5614094;-0.999561409;1;0;0.700138983;700.138983;-0.700138983;700138.983;-700138.983;0.493447317;493.4473167;-0.493447317;493447.3167;-493447.3167;0.550093221;550.0932211;-0.550093221;550093.2211;-550093.2211;0.809889727;809.8897267;-0.809889727;809889.7267;-809889.7267;0.228306408;228.3064082;-0.228306408;228306.4082;-228306.4082;0.302854566;302.8545657;-0.302854566;302854.5657;-302854.5657;0.193567476;193.567476;-0.193567476;193567.476;-193567.476;0.611434181;611.4341807;-0.611434181;611434.1807;-611434.1807
20.43;21.059999;21.26;20.32;20.459999;313400;20.67999967;-0.021605472;0.000231337;6.353817253;1.52097825;0.234;0.450476946;450.4769462;-0.450476946;1;0;0.65460036;654.6003603;-0.65460036;654600.3603;-654600.3603;0.864705881;864.7058815;-0.864705881;864705.8815;-864705.8815;0.489590315;489.5903152;-0.489590315;489590.3152;-489590.3152;0.644575361;644.5753607;-0.644575361;644575.3607;-644575.3607;0.572094949;572.094949;-0.572094949;572094.949;-572094.949;0.639299063;639.2990634;-0.639299063;639299.0634;-639299.0634;0.944872989;944.8729887;-0.944872989;944872.9887;-944872.9887;0.6606664;660.6664005;-0.6606664;660666.4005;-660666.4005
20.43;20.57;20.639999;20.34;20.43;141000;20.46999967;-0.010154739;0.000466796;7.448710077;2.160547164;0.234;0.252391311;252.3913112;-0.252391311;1;0;0.974612957;974.6129567;-0.974612957;974612.9567;-974612.9567;0.347704626;347.7046255;-0.347704626;347704.6255;-347704.6255;0.37879081;378.79081;-0.37879081;378790.81;-378790.81;0.131580176;131.5801758;-0.131580176;131580.1758;-131580.1758;0.103509084;103.5090844;-0.103509084;103509.0844;-103509.0844;0.949056545;949.0565446;-0.949056545;949056.5446;-949056.5446;0.84289227;842.89227;-0.84289227;842892.27;-842892.27;0.019757265;19.75726511;-0.019757265;19757.26511;-19757.26511
20.24;20.43;20.790001;20.389999;20.43;267800;20.53666667;0.003256815;0.000103119;9.076769066;1.015473904;0.234;0.976203875;976.2038754;-0.976203875;1;0;0.534385203;534.3852031;-0.534385203;534385.2031;-534385.2031;0.274349525;274.3495255;-0.274349525;274349.5255;-274349.5255;0.784991469;784.9914686;-0.784991469;784991.4686;-784991.4686;0.629641896;629.6418961;-0.629641896;629641.8961;-629641.8961;0.049840941;49.84094145;-0.049840941;49840.94145;-49840.94145;0.416123717;416.1237168;-0.416123717;416123.7168;-416123.7168;0.647152848;647.1528482;-0.647152848;647152.8482;-647152.8482;0.976732036;976.7320361;-0.976732036;976732.0361;-976732.0361
